CODE,TYPE,EXERCISE,EXPIRY,RATIO,EX STYLE,ISSUER,REGISTRY,LISTED,ISSUED (M),NOTES
WBCMOP,MINI Put,39.0205,31/12/2029,1.0,American,CITIWARRANTS,COR,23/12/2016,5.4,
WBCMOQ,MINI Put,40.1612,31/12/2029,1.0,American,CITIWARRANTS,COR,13/01/2017,5.4,
WBCMOR,MINI Put,40.7805,31/12/2029,1.0,American,CITIWARRANTS,COR,13/01/2017,5.4,
WBCMOS,MINI Put,41.3998,31/12/2029,1.0,American,CITIWARRANTS,COR,13/01/2017,5.4,
WBCQOA,MINI Call,26.3944,31/12/2029,1.0,American,CITIWARRANTS,COR,20/10/2015,5.4,
WBCSMB,Self Funding Instalments,7.0708,29/06/2018,1.0,American,MACQUARIE,COR,07/02/2008,10,
WBCSO1,Barrier SFI,16.5797,06/12/2019,1.0,American,CITIWARRANTS,COR,09/12/2014,10,
WBCSOA,Self Funding Instalments,19.053,13/12/2019,1.0,American,CITIWARRANTS,COR,23/11/2016,10,
WBCSOG,Self Funding Instalments,14.1415,13/12/2019,1.0,American,CITIWARRANTS,COR,19/09/2014,10,
WBCSOH,Self Funding Instalments,16.9131,23/06/2020,1.0,American,CITIWARRANTS,COR,24/06/2015,10,
WBCSOM,Self Funding Instalments,14.6854,18/06/2021,1.0,American,CITIWARRANTS,COR,23/06/2016,10,
WBCSOP,Self Funding Instalments,17.00,17/06/2022,1.0,American,CITIWARRANTS,COR,26/10/2017,10,
WBCSSA,Self Funding Instalments,17.159,08/06/2018,1.0,American,UBS,COR,20/10/2014,10,
WBCSSE,Self Funding Instalments,19.3363,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WBCSSI,Capped SFI,31.876,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WBCSSJ,Capped SFI,31.876,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WBCSSL,Self Funding Instalments,16.6387,08/06/2018,1.0,American,UBS,COR,19/10/2015,10,
WBCSSY,Self Funding Instalments,35.56,02/05/2018,1.0,American,UBS,COR,04/05/2017,10,
WBCSSZ,Self Funding Instalments,17.8349,08/06/2018,1.0,American,UBS,COR,12/04/2016,10,
WBCWOC,Equity Call,32.00,21/12/2017,4.0,European,CITIWARRANTS,COR,24/05/2017,40,
WBCWOD,Equity Call,34.00,21/12/2017,4.0,European,CITIWARRANTS,COR,24/05/2017,40,
WBCWOR,Equity Put,31.00,21/12/2017,4.0,European,CITIWARRANTS,COR,24/05/2017,40,
WBCWOS,Equity Put,29.00,21/12/2017,4.0,European,CITIWARRANTS,COR,24/05/2017,40,
WBCXOA,Barrier Call,29.00,28/06/2018,2.0,European,CITIWARRANTS,COR,24/05/2017,20,
WBCXOB,Barrier Call,27.00,28/06/2018,2.0,European,CITIWARRANTS,COR,24/05/2017,20,
WBCXOP,Barrier Put,33.00,28/06/2018,2.0,European,CITIWARRANTS,COR,24/05/2017,20,
WBCXOQ,Barrier Put,35.00,28/06/2018,2.0,European,CITIWARRANTS,COR,24/05/2017,20,
WDIBOR,Bonus Certificate,0.00,18/01/2019,1.0,American,CITIWARRANTS,COR,11/08/2017,10,
WDISO1,Barrier SFI,9.1402,14/07/2022,1.0,American,CITIWARRANTS,COR,01/08/2017,10,
WEBKOA,MINI Call,9.6694,31/12/2029,1.0,American,CITIWARRANTS,COR,23/09/2016,0.37,
WEBKOB,MINI Call,8.5938,31/12/2029,1.0,American,CITIWARRANTS,COR,23/09/2016,0.37,
WEBKOP,MINI Put,17.7407,31/12/2029,1.0,American,CITIWARRANTS,COR,13/01/2017,0.37,
WEBKOQ,MINI Put,13.6236,31/12/2029,1.0,American,CITIWARRANTS,COR,13/01/2017,0.37,
WESBOE,Bonus Certificate,0.00,22/11/2017,1.0,American,CITIWARRANTS,COR,06/09/2016,10,
WESBOI,Bonus Certificate,0.00,25/05/2018,1.0,American,CITIWARRANTS,COR,02/02/2017,10,
WESBOJ,Bonus Certificate,0.00,25/05/2018,1.0,American,CITIWARRANTS,COR,02/02/2017,10,
WESBON,Bonus Certificate,0.00,25/10/2018,1.0,American,CITIWARRANTS,COR,27/04/2017,10,
WESBOO,Bonus Certificate,0.00,15/12/2017,1.0,American,CITIWARRANTS,COR,15/06/2017,10,
WESBOR,Bonus Certificate,0.00,13/12/2018,1.0,American,CITIWARRANTS,COR,11/08/2017,10,
WESIO1,Instalment Regular Rolling,22.00,04/05/2018,1.0,European,CITIWARRANTS,COR,16/05/2011,10,Please note this Instalment has a Cap Level that can limit upside of capital gains over a specified level. Please refer PDS for full details. 
WESIO2,Instalment Regular Rolling,22.50,03/11/2017,1.0,European,CITIWARRANTS,COR,07/11/2011,10,Please note this Instalment has a Cap Level that can limit upside of capital gains over a specified level. Please refer PDS for full details. 
WESIOA,Instalment Regular Rolling,23.50,19/10/2018,1.0,American,CITIWARRANTS,COR,22/10/2015,10,
WESIOL,Instalment High Geared Rolling,38.00,18/05/2018,1.0,American,CITIWARRANTS,COR,27/05/2010,10,
WESIOV,Instalment High Geared Rolling,21.00,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WESIOZ,Instalment Regular Rolling,33.00,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WESISI,Instalment Regular Normal,23.3879,08/06/2018,1.0,American,UBS,COR,20/10/2014,10,
WESISK,Instalment Regular Normal,23.5549,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WESISN,Instalment Regular Normal,44.9715,27/03/2018,1.0,American,UBS,COR,20/09/2016,10,
WESISR,Instalment Regular Normal,44.95,28/03/2018,1.0,American,UBS,COR,30/03/2017,10,
WESISS,Instalment Regular Normal,40.60,28/03/2018,1.0,American,UBS,COR,28/06/2017,10,
WESIST,Instalment Regular Normal,42.00,28/03/2018,1.0,American,UBS,COR,28/08/2017,10,
WESISU,Instalment Regular Normal,41.50,28/09/2018,1.0,American,UBS,COR,01/11/2017,10,
WESIWJ,Instalment Regular Normal,28.90,29/03/2018,1.0,American,WESTPAC,COR,31/01/2017,10,
WESIWK,Instalment Regular Normal,30.00,28/06/2018,1.0,American,WESTPAC,COR,15/09/2017,10,
WESIYE,Instalment Regular Rolling,26.5753,19/06/2018,1.0,American,COMM BANK,COR,10/12/2014,0.15,
WESJOA,Instalment MINI,24.2149,17/08/2022,1.0,American,CITIWARRANTS,COR,03/10/2017,10,
WESJOB,Instalment MINI,35.0161,17/08/2022,1.0,American,CITIWARRANTS,COR,03/10/2017,10,
WESJOF,Instalment MINI,31.5012,14/04/2020,1.0,American,CITIWARRANTS,COR,21/12/2015,10,
WESJOH,Instalment MINI,24.2206,12/12/2017,1.0,American,CITIWARRANTS,COR,13/12/2012,10,Dividends paid on the underlying security will be used to reduce the Loan Amount (i.e. Exercise Price); effective from the ex-dividend date of the underlying security.
WESJOI,Instalment MINI,35.0298,12/12/2017,1.0,American,CITIWARRANTS,COR,13/12/2012,10,Dividends paid on the underlying security will be used to reduce the Loan Amount (i.e. Exercise Price); effective from the ex-dividend date of the underlying security.
WESJOL,Instalment MINI,27.9643,31/05/2018,1.0,American,CITIWARRANTS,COR,04/06/2013,10,
WESJOZ,Instalment MINI,22.1493,18/11/2021,1.0,American,CITIWARRANTS,COR,25/11/2016,10,
WESKOA,MINI Call,35.5257,31/12/2029,1.0,American,CITIWARRANTS,COR,24/02/2017,1.9,
WESKOB,MINI Call,36.5454,31/12/2029,1.0,American,CITIWARRANTS,COR,27/10/2017,1.9,
WESKOC,MINI Call,33.4697,31/12/2029,1.0,American,CITIWARRANTS,COR,13/03/2015,2.43,
WESKOF,MINI Call,34.5589,31/12/2029,1.0,American,CITIWARRANTS,COR,08/12/2016,1.9,
WESKOG,MINI Call,30.4928,31/12/2029,1.0,American,CITIWARRANTS,COR,08/12/2016,1.9,
WESKOH,MINI Call,31.8077,31/12/2029,1.0,American,CITIWARRANTS,COR,10/12/2015,1.9,
WESKOP,MINI Put,54.4567,31/12/2029,1.0,American,CITIWARRANTS,COR,27/10/2017,1.9,
WESKOQ,MINI Put,47.9411,31/12/2029,1.0,American,CITIWARRANTS,COR,21/10/2016,1.9,
WESKOR,MINI Put,46.5511,31/12/2029,1.0,American,CITIWARRANTS,COR,05/08/2016,1.9,
WESKOT,MINI Put,49.3032,31/12/2029,1.0,American,CITIWARRANTS,COR,29/06/2017,1.9,
WESKOW,MINI Put,50.6747,31/12/2029,1.0,American,CITIWARRANTS,COR,21/10/2016,1.9,
WESKOX,MINI Put,51.7877,31/12/2029,1.0,American,CITIWARRANTS,COR,21/10/2016,1.9,
WESLOA,GSL MINI Call,36.1014,31/12/2029,1.0,American,CITIWARRANTS,COR,23/02/2016,1.9,
WESLOB,GSL MINI Call,38.9816,31/12/2029,1.0,American,CITIWARRANTS,COR,16/05/2014,1.9,
WESLOC,GSL MINI Call,37.979,31/12/2029,1.0,American,CITIWARRANTS,COR,19/08/2015,2.43,
WESLOD,GSL MINI Call,35.1005,31/12/2029,1.0,American,CITIWARRANTS,COR,08/01/2016,1.9,
WESLOE,GSL MINI Call,40.7073,31/12/2029,1.0,American,CITIWARRANTS,COR,01/06/2017,1.9,
WESLOP,GSL MINI Put,41.8977,31/12/2029,1.0,American,CITIWARRANTS,COR,19/08/2015,2.43,
WESLOQ,GSL MINI Put,46.5447,31/12/2029,1.0,American,CITIWARRANTS,COR,01/06/2017,1.9,
WESLOR,GSL MINI Put,47.8959,31/12/2029,1.0,American,CITIWARRANTS,COR,01/06/2017,1.9,
WESLOS,GSL MINI Put,43.6804,31/12/2029,1.0,American,CITIWARRANTS,COR,01/06/2017,1.9,
WESLOV,GSL MINI Put,45.1343,31/12/2029,1.0,American,CITIWARRANTS,COR,19/08/2015,2.43,
WESSMB,Self Funding Instalments,11.9152,29/06/2018,1.0,American,MACQUARIE,COR,07/02/2008,10,
WESSO1,Barrier SFI,21.8199,06/12/2019,1.0,American,CITIWARRANTS,COR,09/12/2014,10,
WESSOG,Self Funding Instalments,18.6014,13/12/2019,1.0,American,CITIWARRANTS,COR,19/09/2014,10,
WESSOM,Self Funding Instalments,18.8658,18/06/2021,1.0,American,CITIWARRANTS,COR,23/06/2016,10,
WESSOP,Self Funding Instalments,21.00,17/06/2022,1.0,American,CITIWARRANTS,COR,26/10/2017,10,
WESSSA,Self Funding Instalments,22.2453,08/06/2018,1.0,American,UBS,COR,20/10/2014,10,
WESSSE,Self Funding Instalments,25.1422,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WESSSI,Capped SFI,41.47,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WESSSJ,Capped SFI,41.47,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WESSSL,Self Funding Instalments,22.9434,08/06/2018,1.0,American,UBS,COR,19/10/2015,10,
WESSSY,Self Funding Instalments,44.15,02/05/2018,1.0,American,UBS,COR,04/05/2017,10,
WESSSZ,Self Funding Instalments,25.1485,08/06/2018,1.0,American,UBS,COR,12/04/2016,10,
WESSWA,Self Funding Instalments,21.454,30/06/2022,1.0,American,WESTPAC,COR,08/06/2017,10,
WESSWR,Self Funding Instalments,20.569,30/06/2020,1.0,American,WESTPAC,COR,24/04/2015,10,
WESSWY,Self Funding Instalments,27.8684,28/06/2018,1.0,American,WESTPAC,COR,31/01/2017,5,
WFDBOI,Bonus Certificate,0.00,25/05/2018,1.0,American,CITIWARRANTS,COR,02/02/2017,10,
WFDBON,Bonus Certificate,0.00,25/10/2018,1.0,American,CITIWARRANTS,COR,27/04/2017,10,
WFDBOO,Bonus Certificate,0.00,22/11/2017,1.0,American,CITIWARRANTS,COR,27/04/2017,10,
WFDBOP,Bonus Certificate,0.00,27/09/2018,1.0,American,CITIWARRANTS,COR,07/06/2017,10,
WFDBOR,Bonus Certificate,0.00,13/12/2018,1.0,American,CITIWARRANTS,COR,11/08/2017,10,
WFDIOL,Instalment High Geared Rolling,7.50,18/05/2018,1.0,American,CITIWARRANTS,COR,26/06/2014,10,
WFDIOV,Instalment High Geared Rolling,5.50,15/12/2017,1.0,American,CITIWARRANTS,COR,26/06/2014,10,
WFDIOZ,Instalment Regular Rolling,8.50,15/12/2017,1.0,American,CITIWARRANTS,COR,26/06/2014,10,
WFDISK,Instalment Regular Normal,6.2492,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WFDIYE,Instalment Regular Rolling,5.3973,19/06/2018,1.0,American,COMM BANK,COR,10/12/2014,0.5,
WFDJOA,Instalment MINI,6.3563,18/11/2021,1.0,American,CITIWARRANTS,COR,21/02/2017,10,
WFDJOK,Instalment MINI,5.9059,31/05/2018,1.0,American,CITIWARRANTS,COR,26/06/2014,10,
WFDKOA,MINI Call,5.0878,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,5.32,
WFDKOB,MINI Call,6.1566,31/12/2029,1.0,American,CITIWARRANTS,COR,08/12/2016,5.4,
WFDKOC,MINI Call,5.7185,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,5.32,
WFDKOD,MINI Call,6.5814,31/12/2029,1.0,American,CITIWARRANTS,COR,25/05/2017,5.32,
WFDKOP,MINI Put,10.0034,31/12/2029,1.0,American,CITIWARRANTS,COR,26/06/2014,10,
WFDKOQ,MINI Put,8.963,31/12/2029,1.0,American,CITIWARRANTS,COR,26/06/2014,5.4,
WFDKOS,MINI Put,9.3224,31/12/2029,1.0,American,CITIWARRANTS,COR,26/06/2014,5.4,
WFDKOT,MINI Put,9.6814,31/12/2029,1.0,American,CITIWARRANTS,COR,12/08/2015,5.4,
WFDSO1,Barrier SFI,4.5817,06/12/2019,1.0,American,CITIWARRANTS,COR,09/12/2014,10,
WFDSSA,Self Funding Instalments,4.2949,08/06/2018,1.0,American,UBS,COR,20/10/2014,10,
WFDSSE,Self Funding Instalments,6.7794,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WFDSSJ,Capped SFI,8.3384,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WFDSSL,Self Funding Instalments,6.1529,08/06/2018,1.0,American,UBS,COR,19/10/2015,10,
WFDSSZ,Self Funding Instalments,6.4184,08/06/2018,1.0,American,UBS,COR,12/04/2016,10,
WFDSWA,Self Funding Instalments,4.2503,30/06/2022,1.0,American,WESTPAC,COR,08/06/2017,10,
WFDSWR,Self Funding Instalments,4.7026,30/06/2020,1.0,American,WESTPAC,COR,24/04/2015,10,
WHCKOA,MINI Call,2.2296,31/12/2029,1.0,American,CITIWARRANTS,COR,21/04/2017,3.3,
WHCKOB,MINI Call,2.6539,31/12/2029,1.0,American,CITIWARRANTS,COR,28/04/2015,3.3,
WHCKOC,MINI Call,2.7904,31/12/2029,1.0,American,CITIWARRANTS,COR,25/05/2017,3.3,
WHCKOD,MINI Call,2.4626,31/12/2029,1.0,American,CITIWARRANTS,COR,08/12/2016,3.3,
WHCKOF,MINI Call,1.7038,31/12/2029,1.0,American,CITIWARRANTS,COR,13/01/2017,3.3,
WHCKOR,MINI Put,5.185,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,3.3,
WHCKOS,MINI Put,5.3146,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,3.3,
WHCKOU,MINI Put,5.4343,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,3.3,
WHCKOV,MINI Put,5.0267,31/12/2029,1.0,American,CITIWARRANTS,COR,21/04/2017,3.3,
WHCKOX,MINI Put,5.5639,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,3.3,
WORIOV,Instalment Regular Rolling,3.3496,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WORISK,Instalment Regular Normal,3.5682,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WORJOM,Instalment MINI,4.3668,20/01/2021,1.0,American,CITIWARRANTS,COR,03/06/2016,10,
WORJON,Instalment MINI,5.4584,20/01/2021,1.0,American,CITIWARRANTS,COR,03/06/2016,10,
WORJOW,Instalment MINI,8.6324,14/07/2022,1.0,American,CITIWARRANTS,COR,01/08/2017,10,
WORJOY,Instalment MINI,7.109,14/07/2022,1.0,American,CITIWARRANTS,COR,01/08/2017,10,
WORKOA,MINI Call,9.4375,31/12/2029,1.0,American,CITIWARRANTS,COR,24/02/2017,1.12,
WORKOB,MINI Call,5.6024,31/12/2029,1.0,American,CITIWARRANTS,COR,20/05/2016,1.12,
WORKOC,MINI Call,6.984,31/12/2029,1.0,American,CITIWARRANTS,COR,21/10/2016,1.12,
WORKOP,MINI Put,16.7416,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,1.12,
WORKOQ,MINI Put,18.2652,31/12/2029,1.0,American,CITIWARRANTS,COR,30/06/2016,1.12,
WORKOS,MINI Put,16.186,31/12/2029,1.0,American,CITIWARRANTS,COR,08/12/2016,1.12,
WORSMB,Self Funding Instalments,33.5315,29/06/2018,1.0,American,MACQUARIE,COR,07/02/2008,10,
WORSSE,Self Funding Instalments,3.8335,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WORSWR,Self Funding Instalments,5.7418,30/06/2020,1.0,American,WESTPAC,COR,24/04/2015,10,
WOWBOE,Bonus Certificate,0.00,22/11/2017,1.0,American,CITIWARRANTS,COR,06/09/2016,10,
WOWBOI,Bonus Certificate,0.00,25/05/2018,1.0,American,CITIWARRANTS,COR,02/02/2017,10,
WOWBON,Bonus Certificate,0.00,25/10/2018,1.0,American,CITIWARRANTS,COR,27/04/2017,10,
WOWBOR,Bonus Certificate,0.00,13/12/2018,1.0,American,CITIWARRANTS,COR,11/08/2017,10,
WOWIO1,Instalment Regular Rolling,13.00,04/05/2018,1.0,European,CITIWARRANTS,COR,16/05/2011,10,Please note this Instalment has a Cap Level that can limit upside of capital gains over a specified level. Please refer PDS for full details. 
WOWIO2,Instalment Regular Rolling,12.00,03/11/2017,1.0,European,CITIWARRANTS,COR,07/11/2011,10,Please note this Instalment has a Cap Level that can limit upside of capital gains over a specified level. Please refer PDS for full details. 
WOWIOA,Instalment Regular Rolling,14.00,19/10/2018,1.0,American,CITIWARRANTS,COR,22/10/2015,10,
WOWIOL,Instalment High Geared Rolling,22.50,18/05/2018,1.0,American,CITIWARRANTS,COR,27/05/2010,10,
WOWIOV,Instalment High Geared Rolling,13.00,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WOWIOZ,Instalment Regular Rolling,20.00,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WOWISK,Instalment Regular Normal,12.796,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WOWISN,Instalment Regular Normal,23.6565,27/03/2018,1.0,American,UBS,COR,20/09/2016,10,
WOWISR,Instalment Regular Normal,26.35,28/03/2018,1.0,American,UBS,COR,30/03/2017,10,
WOWISS,Instalment Regular Normal,25.45,28/03/2018,1.0,American,UBS,COR,28/06/2017,10,
WOWIST,Instalment Regular Normal,26.05,28/03/2018,1.0,American,UBS,COR,28/08/2017,10,
WOWISU,Instalment Regular Normal,25.10,28/09/2018,1.0,American,UBS,COR,01/11/2017,10,
WOWJOG,Instalment MINI,16.8756,14/04/2020,1.0,American,CITIWARRANTS,COR,21/12/2015,10,
WOWJOH,Instalment MINI,14.6255,14/04/2020,1.0,American,CITIWARRANTS,COR,21/12/2015,10,
WOWJON,Instalment MINI,12.0086,20/01/2021,1.0,American,CITIWARRANTS,COR,03/06/2016,10,
WOWJOO,Instalment MINI,19.1046,20/01/2021,1.0,American,CITIWARRANTS,COR,03/06/2016,10,
WOWKOB,MINI Call,23.1182,31/12/2029,1.0,American,CITIWARRANTS,COR,08/12/2016,2,
WOWKOC,MINI Call,22.6142,31/12/2029,1.0,American,CITIWARRANTS,COR,25/05/2017,2,
WOWKOF,MINI Call,18.1487,31/12/2029,1.0,American,CITIWARRANTS,COR,30/06/2016,2,
WOWKOG,MINI Call,22.0754,31/12/2029,1.0,American,CITIWARRANTS,COR,27/10/2017,2,
WOWKOQ,MINI Put,32.64,31/12/2029,1.0,American,CITIWARRANTS,COR,27/10/2017,2,
WOWKOR,MINI Put,28.3779,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,2,
WOWKOS,MINI Put,32.0959,31/12/2029,1.0,American,CITIWARRANTS,COR,25/05/2017,2,
WOWKOU,MINI Put,30.0523,31/12/2029,1.0,American,CITIWARRANTS,COR,21/04/2017,2,
WOWSMB,Self Funding Instalments,18.1559,29/06/2018,1.0,American,MACQUARIE,COR,07/02/2008,10,
WOWSO1,Barrier SFI,17.2007,06/12/2019,1.0,American,CITIWARRANTS,COR,09/12/2014,10,
WOWSO2,Barrier SFI,14.3436,14/04/2020,1.0,American,CITIWARRANTS,COR,11/09/2015,10,
WOWSO3,Barrier SFI,10.7954,20/01/2021,1.0,American,CITIWARRANTS,COR,03/06/2016,10,
WOWSOG,Self Funding Instalments,17.9394,13/12/2019,1.0,American,CITIWARRANTS,COR,19/09/2014,10,
WOWSOH,Self Funding Instalments,15.1915,23/06/2020,1.0,American,CITIWARRANTS,COR,24/06/2015,10,
WOWSOM,Self Funding Instalments,10.9255,18/06/2021,1.0,American,CITIWARRANTS,COR,23/06/2016,10,
WOWSOP,Self Funding Instalments,13.00,17/06/2022,1.0,American,CITIWARRANTS,COR,26/10/2017,10,
WOWSSE,Self Funding Instalments,13.8702,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WOWSSI,Capped SFI,25.811,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WOWSSJ,Capped SFI,25.811,29/06/2018,1.0,European,UBS,COR,28/06/2017,10,
WOWSSL,Self Funding Instalments,17.1846,08/06/2018,1.0,American,UBS,COR,19/10/2015,10,
WOWSSU,Self Funding Instalments,17.7762,22/06/2018,1.0,American,UBS,COR,07/06/2013,10,Dividends paid on the underlying security will be used to reduce the Loan Amount (i.e. Exercise Price); effective from the ex-dividend date of the underlying security.
WOWSSY,Self Funding Instalments,28.10,02/05/2018,1.0,American,UBS,COR,04/05/2017,10,
WOWSSZ,Self Funding Instalments,13.6271,08/06/2018,1.0,American,UBS,COR,12/04/2016,10,
WOWSWA,Self Funding Instalments,13.3093,30/06/2022,1.0,American,WESTPAC,COR,08/06/2017,10,
WOWSWR,Self Funding Instalments,14.6281,30/06/2020,1.0,American,WESTPAC,COR,24/04/2015,10,
WOWSWW,Self Funding Instalments,10.449,30/06/2020,1.0,American,WESTPAC,COR,29/04/2016,10,
WPLBOE,Bonus Certificate,0.00,22/11/2017,1.0,American,CITIWARRANTS,COR,06/09/2016,10,
WPLBOI,Bonus Certificate,0.00,25/05/2018,1.0,American,CITIWARRANTS,COR,02/02/2017,10,
WPLBON,Bonus Certificate,0.00,25/10/2018,1.0,American,CITIWARRANTS,COR,27/04/2017,10,
WPLBOR,Bonus Certificate,0.00,13/12/2018,1.0,American,CITIWARRANTS,COR,11/08/2017,10,
WPLIO1,Instalment Regular Rolling,15.50,04/05/2018,1.0,European,CITIWARRANTS,COR,16/05/2011,10,Please note this Instalment has a Cap Level that can limit upside of capital gains over a specified level. Please refer PDS for full details. 
WPLIO2,Instalment Regular Rolling,14.50,03/11/2017,1.0,European,CITIWARRANTS,COR,07/11/2011,10,Please note this Instalment has a Cap Level that can limit upside of capital gains over a specified level. Please refer PDS for full details. 
WPLIOA,Instalment Regular Rolling,16.00,19/10/2018,1.0,American,CITIWARRANTS,COR,22/10/2015,10,
WPLIOL,Instalment High Geared Rolling,28.00,18/05/2018,1.0,American,CITIWARRANTS,COR,27/05/2010,10,
WPLIOV,Instalment High Geared Rolling,16.00,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WPLIOZ,Instalment Regular Rolling,25.00,15/12/2017,1.0,American,CITIWARRANTS,COR,18/12/2013,10,
WPLISI,Instalment Regular Normal,26.4072,08/06/2018,1.0,American,UBS,COR,20/10/2014,10,
WPLISK,Instalment Regular Normal,16.1729,08/06/2018,1.0,American,UBS,COR,31/05/2016,10,
WPLISR,Instalment Regular Normal,32.00,28/03/2018,1.0,American,UBS,COR,30/03/2017,10,
WPLISS,Instalment Regular Normal,29.15,28/03/2018,1.0,American,UBS,COR,28/06/2017,10,
WPLIST,Instalment Regular Normal,29.60,28/03/2018,1.0,American,UBS,COR,28/08/2017,10,
WPLISU,Instalment Regular Normal,30.30,28/09/2018,1.0,American,UBS,COR,01/11/2017,10,
WPLIWK,Instalment Regular Normal,20.00,28/06/2018,1.0,American,WESTPAC,COR,15/09/2017,10,
WPLIYE,Instalment Regular Rolling,26.1606,19/06/2018,1.0,American,COMM BANK,COR,10/12/2014,0.2,
WPLJOF,Instalment MINI,23.6259,14/04/2020,1.0,American,CITIWARRANTS,COR,21/12/2015,10,
WPLJOM,Instalment MINI,15.6497,20/01/2021,1.0,American,CITIWARRANTS,COR,25/01/2016,10,
WPLJON,Instalment MINI,19.6504,20/01/2021,1.0,American,CITIWARRANTS,COR,03/06/2016,10,
WPLJOT,Instalment MINI,18.388,14/04/2020,1.0,American,CITIWARRANTS,COR,27/08/2015,10,
WPLKOA,MINI Call,21.316,31/12/2029,1.0,American,CITIWARRANTS,COR,10/12/2015,2,
WPLKOB,MINI Call,26.5877,31/12/2029,1.0,American,CITIWARRANTS,COR,27/10/2017,1.82,
WPLKOD,MINI Call,25.9595,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,1.82,
WPLKOF,MINI Call,23.5776,31/12/2029,1.0,American,CITIWARRANTS,COR,08/01/2016,2,
WPLKOG,MINI Call,25.2787,31/12/2029,1.0,American,CITIWARRANTS,COR,20/05/2016,2,
WPLKOH,MINI Call,24.5807,31/12/2029,1.0,American,CITIWARRANTS,COR,07/04/2016,2,
WPLKOI,MINI Call,19.9221,31/12/2029,1.0,American,CITIWARRANTS,COR,29/06/2017,1.82,
WPLKOJ,MINI Call,18.1927,31/12/2029,1.0,American,CITIWARRANTS,COR,27/10/2017,1.82,
WPLKOP,MINI Put,43.8196,31/12/2029,1.0,American,CITIWARRANTS,COR,29/04/2014,2,
WPLKOR,MINI Put,40.9117,31/12/2029,1.0,American,CITIWARRANTS,COR,12/09/2017,1.82,
WPLKOS,MINI Put,36.3382,31/12/2029,1.0,American,CITIWARRANTS,COR,11/02/2016,2,
WPLKOT,MINI Put,38.4812,31/12/2029,1.0,American,CITIWARRANTS,COR,05/09/2016,2,
WPLKOU,MINI Put,33.9607,31/12/2029,1.0,American,CITIWARRANTS,COR,24/02/2017,2,
WPLKOV,MINI Put,37.2822,31/12/2029,1.0,American,CITIWARRANTS,COR,14/09/2015,2,
WPLKOW,MINI Put,40.5581,31/12/2029,1.0,American,CITIWARRANTS,COR,21/04/2017,1.82,
WPLLOA,MINI Call,28.8803,31/12/2029,1.0,American,CITIWARRANTS,COR,20/12/2012,10,Please note this product may have a 4 decimal place barrier price. Refer to daily disclosure documents released by the warrant issuer.
WPLLOC,GSL MINI Call,29.63,31/12/2029,1.0,American,CITIWARRANTS,COR,17/03/2015,2,
WPLLOE,GSL MINI Call,27.0601,31/12/2029,1.0,American,CITIWARRANTS,COR,19/12/2014,2,
WPLLOF,GSL MINI Call,28.13,31/12/2029,1.0,American,CITIWARRANTS,COR,08/01/2016,2,
WPLLOG,GSL MINI Call,24.8987,31/12/2029,1.0,American,CITIWARRANTS,COR,08/01/2016,2,
WPLLOP,GSL MINI Put,30.3909,31/12/2029,1.0,American,CITIWARRANTS,COR,17/03/2015,2,
WPLLOR,MINI Put,31.2383,31/12/2029,1.0,American,CITIWARRANTS,COR,20/12/2012,10,Please note this product may have a 4 decimal place barrier price. Refer to daily disclosure documents released by the warrant issuer.
WPLLOT,MINI Put,34.0839,31/12/2029,1.0,American,CITIWARRANTS,COR,22/05/2013,2,
WPLLOU,GSL MINI Put,33.0896,31/12/2029,1.0,American,CITIWARRANTS,COR,16/05/2014,2,
